player_id,fifa_id,display_name,first_name,last_name,country,country_abbr,group,squad_id,fantasy_position,fantasy_price
1122,,Gustaf Lagerbielke,Gustaf,Lagerbielke,Sweden,SWE,F,42,DEF,3.7
1520,,Alexander Isak,Alexander,Isak,Sweden,SWE,F,42,FWD,8
1124,,Viktor Gyökeres,Viktor,Gyökeres,Sweden,SWE,F,42,FWD,7.8
1125,,Anthony Elanga,Anthony,Elanga,Sweden,SWE,F,42,FWD,5.8
1127,,Gustaf Nilsson,Gustaf,Nilsson,Sweden,SWE,F,42,FWD,4.9
1126,,Benjamin Nygren,Benjamin,Nygren,Sweden,SWE,F,42,FWD,4.9
1521,,Alexander Bernhardsson,Alexander,Bernhardsson,Sweden,SWE,F,42,FWD,4.9
1129,,Kristoffer Nordfeldt,Kristoffer,Nordfeldt,Sweden,SWE,F,42,GK,3.9
1514,,Viktor Johansson,Viktor,Johansson,Sweden,SWE,F,42,GK,3.9
1515,,Jacob Widell Zetterström,Jacob,Widell Zetterström,Sweden,SWE,F,42,GK,3.7
1117,,Mattias Svanberg,Mattias,Svanberg,Sweden,SWE,F,42,MID,6.1
1519,,Ken Sema,Ken,Sema,Sweden,SWE,F,42,MID,6
1116,,Jesper Karlström,Jesper,Karlström,Sweden,SWE,F,42,MID,5.6
1114,,Yasin Ayari,Yasin,Ayari,Sweden,SWE,F,42,MID,5.3
1113,,Lucas Bergvall,Lucas,Bergvall,Sweden,SWE,F,42,MID,5.1
1111,,Taha Ali,Taha,Ali,Sweden,SWE,F,42,MID,4.9
1112,,Eric Smith,Eric,Smith,Sweden,SWE,F,42,MID,4.9
1109,,Besfort Zeneli,Besfort,Zeneli,Sweden,SWE,F,42,MID,4.7
1110,,Elliot Stroud,Elliot,Stroud,Sweden,SWE,F,42,MID,4.7
2062,,Herman Johansson,Herman,Johansson,Sweden,SWE,F,42,MID,4.4
1165,,Moutaz Neffati,Moutaz,Neffati,Tunisia,TUN,F,44,DEF,4.1
1166,,Ali Abdi,Ali,Abdi,Tunisia,TUN,F,44,DEF,4.1
1553,,Yan Valery,Yan,Valery,Tunisia,TUN,F,44,DEF,3.9
1551,,Montassar Talbi,Montassar,Talbi,Tunisia,TUN,F,44,DEF,3.9
1167,,Omar Rekik,Omar,Rekik,Tunisia,TUN,F,44,DEF,3.8
1169,,Adem Arous,Adem,Arous,Tunisia,TUN,F,44,DEF,3.6
1170,,Mohamed Amine Ben Hmida,Mohamed Amine,Ben Hmida,Tunisia,TUN,F,44,DEF,3.6
1552,,Dylan Bronn,Dylan,Bronn,Tunisia,TUN,F,44,DEF,3.6
1172,,Raed Chikhaoui,Raed,Chikhaoui,Tunisia,TUN,F,44,DEF,3.5
1174,,Ismaël Gharbi,Ismaël,Gharbi,Tunisia,TUN,F,44,FWD,4.6
1175,,Elias Saad,Elias,Saad,Tunisia,TUN,F,44,FWD,4.5
1177,,Sebastian Tounekti,Sebastian,Tounekti,Tunisia,TUN,F,44,FWD,4.4
1176,,Firas Chaouat,Firas,Chaouat,Tunisia,TUN,F,44,FWD,4.4
1178,,Hazem Mastouri,Hazem,Mastouri,Tunisia,TUN,F,44,FWD,4.2
1181,,Rayan Elloumi,Rayan,Elloumi,Tunisia,TUN,F,44,FWD,4
1183,,Khalil Ayari,Khalil,Ayari,Tunisia,TUN,F,44,FWD,4
1184,,Abdelmouhib Chamakh,Abdelmouhib,Chamakh,Tunisia,TUN,F,44,GK,4.1
1185,,Aymen Dahmen,Aymen,Dahmen,Tunisia,TUN,F,44,GK,3.9
1187,,Sabri Ben Hessen,Sabri,Ben Hessen,Tunisia,TUN,F,44,GK,3.5
1164,,Anis Ben Slimane,Anis,Ben Slimane,Tunisia,TUN,F,44,MID,5.3
1163,,Mortadha Ben Ouanes,Mortadha,Ben Ouanes,Tunisia,TUN,F,44,MID,5
1162,,Hadj Mahmoud,Hadj,Mahmoud,Tunisia,TUN,F,44,MID,4.9
1554,,Elias Achouri,Elias,Achouri,Tunisia,TUN,F,44,MID,4.8
1555,,Hannibal Mejbri,Hannibal,Mejbri,Tunisia,TUN,F,44,MID,4.8
1160,,Ellyes Skhiri,Ellyes,Skhiri,Tunisia,TUN,F,44,MID,4.7
1161,,Rani Khedira,Rani,Khedira,Tunisia,TUN,F,44,MID,4.7
117,,Thomas Meunier,Thomas,Meunier,Belgium,BEL,G,5,DEF,4.8
115,,Timothy Castagne,Timothy,Castagne,Belgium,BEL,G,5,DEF,4.7
114,,Maxim De Cuyper,Maxim,De Cuyper,Belgium,BEL,G,5,DEF,4.7
116,,Arthur Theate,Arthur,Theate,Belgium,BEL,G,5,DEF,4.5
118,,Zeno Debast,Zeno,Debast,Belgium,BEL,G,5,DEF,4.3
120,,Koni De Winter,Koni,De Winter,Belgium,BEL,G,5,DEF,4.2
121,,Brandon Mechele,Brandon,Mechele,Belgium,BEL,G,5,DEF,3.9
122,,Joaquin Seys,Joaquin,Seys,Belgium,BEL,G,5,DEF,3.9
123,,Nathan Ngoy,Nathan,Ngoy,Belgium,BEL,G,5,DEF,3.7
124,,Romelu Lukaku,Romelu,Lukaku,Belgium,BEL,G,5,FWD,7.4
127,,Dodi Lukébakio,Dodi,Lukébakio,Belgium,BEL,G,5,FWD,5.9
1525,,Matias Fernandez-Pardo,Matias,Fernandez-Pardo,Belgium,BEL,G,5,FWD,5.6
1522,,Thibaut Courtois,Thibaut,Courtois,Belgium,BEL,G,5,GK,4.9
132,,Senne Lammens,Senne,Lammens,Belgium,BEL,G,5,GK,4.6
1523,,Mike Penders,Mike,Penders,Belgium,BEL,G,5,GK,3.5
125,,Jérémy Doku,Jérémy,Doku,Belgium,BEL,G,5,MID,7.5
138,,Kevin De Bruyne,Kevin,De Bruyne,Belgium,BEL,G,5,MID,7.5
1526,,Leandro Trossard,Leandro,Trossard,Belgium,BEL,G,5,MID,6.6
137,,Youri Tielemans,Youri,Tielemans,Belgium,BEL,G,5,MID,6.1
136,,Amadou Onana,Amadou,Onana,Belgium,BEL,G,5,MID,5.9
128,,Alexis Saelemaekers,Alexis,Saelemaekers,Belgium,BEL,G,5,MID,5.7
129,,Charles De Ketelaere,Charles,De Ketelaere,Belgium,BEL,G,5,MID,5.6
1524,,Hans Vanaken,Hans,Vanaken,Belgium,BEL,G,5,MID,5.5
135,,Nicolas Raskin,Nicolas,Raskin,Belgium,BEL,G,5,MID,5.3
119,,Axel Witsel,Axel,Witsel,Belgium,BEL,G,5,MID,5
1527,,Diego Moreira,Diego,Moreira,Belgium,BEL,G,5,MID,4.7
437,,Mohamed Abdelmonem,Mohamed Abdelmonem El Sayed,Mohamed Ahmed,Egypt,EGY,G,17,DEF,4
438,,Ahmed Fatouh,Ahmed Mohamed Abou El Fotouh,Mohamed,Egypt,EGY,G,17,DEF,3.9
1592,,Karim Hafez,Karim Hafez,Ramadan Seif El Din,Egypt,EGY,G,17,DEF,3.9
440,,Ramy Rabia,Ramy Hisham Abdel Aziz Mostafa,Rabia,Egypt,EGY,G,17,DEF,3.6
439,,Mohamed Hany,Mohamed Hany Gamal,El Demerdash,Egypt,EGY,G,17,DEF,3.6
441,,Hossam Abdelmaguid,Hossam Abdelmaguid Abdelsalam,Abdelmaguid,Egypt,EGY,G,17,DEF,3.6
442,,Tarek Alaa,Tarek Alaa,El Gebaly,Egypt,EGY,G,17,DEF,3.5
444,,Yasser Ibrahim,Yasser Ahmed Ibrahim,El Hanafi,Egypt,EGY,G,17,DEF,3.5
445,,Omar Marmoush,Omar Khaled Mohamed Abdelsalam,Marmoush,Egypt,EGY,G,17,FWD,7.8
447,,Trezeguet,Mahmoud Ahmed Ibrahim,Hassan,Egypt,EGY,G,17,FWD,5.6
448,,Haissem Hassan,Haissem,Hassan,Egypt,EGY,G,17,FWD,4.6
1596,,Hamza Abdelkarim,Hamza Mohamed Abdelkarim Elsayed,Selim,Egypt,EGY,G,17,FWD,4.3
452,,El Mahdy Soliman,El Mahdy Mohamed Soliman,Ibrahim,Egypt,EGY,G,17,GK,3.6
451,,Mohamed El Shenawy,Mohamed El Sayed Mohamed,El Shenawy Gomaa,Egypt,EGY,G,17,GK,3.6
453,,Mostafa Shobeir,Mostafa Ahmed Abdelaziz,Mohamed Shobeir,Egypt,EGY,G,17,GK,3.5
454,,Mohamed Alaa,Mohamed,Alaa,Egypt,EGY,G,17,GK,3.5
1597,,Mohamed Salah,Mohamed,Salah Hamed Mahrous Ghaly,Egypt,EGY,G,17,MID,10
456,,Ibrahim Adel,Ibrahim Adel Ali Mohamed,Hassan,Egypt,EGY,G,17,MID,5.9
455,,Mohanad Lasheen,Mohanad Mostafa,Ahmed Abdelmonem Lasheen,Egypt,EGY,G,17,MID,5.3
436,,Mahmoud Saber,Mahmoud Saber Abdelmohsen,Hassan,Egypt,EGY,G,17,MID,4.9
435,,Emam Ashour,Emam Ashour Metwally,Abdel Ghany,Egypt,EGY,G,17,MID,4.6
434,,Hamdi Fathy,Hamdi Fathy Abdelhalim,Abdel Fattah,Egypt,EGY,G,17,MID,4.4
1593,,Nabil Emad Dunga,Nabil Emad,Aly El Mahdy,Egypt,EGY,G,17,MID,4.3
433,,Zizo,Ahmed Mostafa Mohamed,Sayed,Egypt,EGY,G,17,MID,4.3
432,,Marwan Attia,Marwan Attia Fahim,Ghallab,Egypt,EGY,G,17,MID,4.3
1594,,Mostafa Zico,Mostafa Mohamed,Zaki Abdelraouf,Egypt,EGY,G,17,MID,4.2
597,,Ramin Rezaeian,Ramin,Rezaeian,IR Iran,IRN,G,23,DEF,4
598,,Hossein Kanani,Hossein,Kanani,IR Iran,IRN,G,23,DEF,3.9
599,,Milad Mohammadi,Milad,Mohammadi,IR Iran,IRN,G,23,DEF,3.8
600,,Shoja Khalilzadeh,Shoja,Khalilzadeh,IR Iran,IRN,G,23,DEF,3.8
601,,Ehsan Hajisafi,Ehsan,Hajisafi,IR Iran,IRN,G,23,DEF,3.7
603,,Saleh Hardani,Saleh,Hardani,IR Iran,IRN,G,23,DEF,3.7
608,,Aria Yousefi,Aria,Yousefi,IR Iran,IRN,G,23,DEF,3.5
609,,Danial Eiri,Danial,Eiri,IR Iran,IRN,G,23,DEF,3.5
606,,Ali Nemati,Ali,Nemati,IR Iran,IRN,G,23,DEF,3.5
610,,Mehdi Taremi,Mehdi,Taremi,IR Iran,IRN,G,23,FWD,6.1
611,,Alireza Jahanbakhsh,Alireza,Jahanbakhsh,IR Iran,IRN,G,23,FWD,5.3
612,,Saman Ghoddos,Saman,Ghoddos,IR Iran,IRN,G,23,FWD,4.9
2069,,Shahriyar Moghanlou,Shahriyar,Moghanlou,IR Iran,IRN,G,23,FWD,4.7
615,,Dennis Dargahi,Dennis,Dargahi,IR Iran,IRN,G,23,FWD,4.6
614,,Ali Alipour,Ali,Alipour,IR Iran,IRN,G,23,FWD,4.6
616,,Amirhossein Hosseinzadeh,Amirhossein,Hosseinzadeh,IR Iran,IRN,G,23,FWD,4.5
620,,Alireza Beiranvand,Alireza,Beiranvand,IR Iran,IRN,G,23,GK,4.2
621,,Payam Niazmand,Payam,Niazmand,IR Iran,IRN,G,23,GK,3.9
622,,Hossein Hosseini,Hossein,Hosseini,IR Iran,IRN,G,23,GK,3.8
629,,Mehdi Ghayedi,Mehdi,Ghayedi,IR Iran,IRN,G,23,MID,5.9
627,,Mohammad Mohebi,Mohammad,Mohebi,IR Iran,IRN,G,23,MID,5.9
625,,Mehdi Torabi,Mehdi,Torabi,IR Iran,IRN,G,23,MID,5.6
626,,Saeid Ezatolahi,Saeid,Ezatolahi,IR Iran,IRN,G,23,MID,5.6
596,,Mohammad Ghorbani,Mohammad,Ghorbani,IR Iran,IRN,G,23,MID,5.1
1561,,Roozbeh Cheshmi,Roozbeh,Cheshmi,IR Iran,IRN,G,23,MID,4.8
594,,Amir Mohammad Razzaghinia,Amir Mohammad,Razzaghinia,IR Iran,IRN,G,23,MID,4.2
1489,,Liberato Cacace,Liberato,Cacace,New Zealand,NZL,G,31,DEF,4.1
1488,,Michael Boxall,Michael,Boxall,New Zealand,NZL,G,31,DEF,3.7
1490,,Nando Pijnaker,Nando,Pijnaker,New Zealand,NZL,G,31,DEF,3.7
1491,,Tommy Smith,Tommy,Smith,New Zealand,NZL,G,31,DEF,3.6
827,,Tim Payne,Tim,Payne,New Zealand,NZL,G,31,DEF,3.6
825,,Tyler Bindon,Tyler,Bindon,New Zealand,NZL,G,31,DEF,3.6
826,,Francis de Vries,Francis,de Vries,New Zealand,NZL,G,31,DEF,3.6
830,,Finn Surman,Finn,Surman,New Zealand,NZL,G,31,DEF,3.5
829,,Callan Elliot,Callan,Elliot,New Zealand,NZL,G,31,DEF,3.5
1493,,Chris Wood,Chris,Wood,New Zealand,NZL,G,31,FWD,6.5
1492,,Matthew Garbett,Matthew,Garbett,New Zealand,NZL,G,31,FWD,5
831,,Kosta Barbarouses,Kosta,Barbarouses,New Zealand,NZL,G,31,FWD,4.4
833,,Ben Waine,Ben,Waine,New Zealand,NZL,G,31,FWD,4.2
834,,Ben Old,Ben,Old,New Zealand,NZL,G,31,FWD,4.2
835,,Jesse Randall,Jesse,Randall,New Zealand,NZL,G,31,FWD,4
838,,Max Crocombe,Max,Crocombe,New Zealand,NZL,G,31,GK,3.9
839,,Alex Paulsen,Alex,Paulsen,New Zealand,NZL,G,31,GK,3.8
840,,Michael Woud,Michael,Woud,New Zealand,NZL,G,31,GK,3.7
823,,Marko Stamenic,Marko,Stamenic,New Zealand,NZL,G,31,MID,5.6
822,,Ryan Thomas,Ryan,Thomas,New Zealand,NZL,G,31,MID,5.3
1494,,Sarpreet Singh,Sarpreet,Singh,New Zealand,NZL,G,31,MID,5.3
821,,Joe Bell,Joe,Bell,New Zealand,NZL,G,31,MID,5.1
820,,Alex Rufer,Alex,Rufer,New Zealand,NZL,G,31,MID,4.9
818,,Callum McCowatt,Callum,McCowatt,New Zealand,NZL,G,31,MID,4.7
832,,Elijah Just,Elijah,Just,New Zealand,NZL,G,31,MID,4.2
836,,Lachlan Bayliss,Lachlan,Bayliss,New Zealand,NZL,G,31,MID,4
199,,Steven Moreira,Steven,Moreira,Cabo Verde,CPV,H,8,DEF,3.9
200,,Wagner Pina,Wagner Fabrício,Cardoso de Pina,Cabo Verde,CPV,H,8,DEF,3.8
201,,Pico,Roberto Carlos,Lopes,Cabo Verde,CPV,H,8,DEF,3.7
202,,Kelvin Pires,Kelvin Spencer,Pires,Cabo Verde,CPV,H,8,DEF,3.6
1528,,Stopira,Ianique,dos Santos Tavares,Cabo Verde,CPV,H,8,DEF,3.5
1529,,Logan Costa,Logan Evans,Costa,Cabo Verde,CPV,H,8,DEF,3.5
203,,Sidny Cabral,Sidny,Lopes Cabral,Cabo Verde,CPV,H,8,DEF,3.5
205,,Diney,Edilson Alberto,Monteiro Sanches Borges,Cabo Verde,CPV,H,8,DEF,3.5
207,,Jovane Cabral,Jovane Eduardo,Borges Cabral,Cabo Verde,CPV,H,8,FWD,4.9
208,,Dailon Livramento,Dailon,Rocha Livramento do Rosário,Cabo Verde,CPV,H,8,FWD,4.9
206,,Ryan Mendes,Ryan Isaac,Mendes da Graça,Cabo Verde,CPV,H,8,FWD,4.9
210,,Garry Rodrigues,Garry,Mendes Rodrigues,Cabo Verde,CPV,H,8,FWD,4.7
209,,Nuno da Costa,Nuno Miguel,da Costa Jóia,Cabo Verde,CPV,H,8,FWD,4.7
211,,Willy Semedo,Willy Johnson,Semedo Afonso,Cabo Verde,CPV,H,8,FWD,4.5
214,,Vozinha,Josimar José,Évora Dias,Cabo Verde,CPV,H,8,GK,3.9
215,,CJ dos Santos,Carlos Joaquim,Antunes dos Santos,Cabo Verde,CPV,H,8,GK,3.6
216,,Márcio da Rosa,Márcio Salomão,Brazão da Rosa,Cabo Verde,CPV,H,8,GK,3.5
219,,Laros Duarte,Laros Michael,d'Encarnação  Duarte,Cabo Verde,CPV,H,8,MID,5.1
1532,,Gilson Benchimol,Gilson,Benchimol Tavares,Cabo Verde,CPV,H,8,MID,5
1531,,Hélio Varela,Hélio Sandro,Oliveira Alves Varela,Cabo Verde,CPV,H,8,MID,4.9
217,,Telmo Arcanjo,Telmo Emanuel,Gomes Arcanjo,Cabo Verde,CPV,H,8,MID,4.9
218,,Deroy Duarte,Deroy,d'Encarnação Duarte,Cabo Verde,CPV,H,8,MID,4.9
196,,Yannick Semedo,Jair,Semedo Monteiro,Cabo Verde,CPV,H,8,MID,4.7
198,,Kevin Pina,Kevin Lenini,Gonçalves Pereira de Pina,Cabo Verde,CPV,H,8,MID,4.7
1530,,Jamiro Monteiro,Jamiro Gregory,Monteiro Alvarenga,Cabo Verde,CPV,H,8,MID,4.6
195,,João Paulo,João Paulo,Moreira Fernandes,Cabo Verde,CPV,H,8,MID,4.6
1951,,Hassan Al Tambakti,Hassan bin Mohammed bin Osama,Al Tambakti,Saudi Arabia,KSA,H,37,DEF,4.5
1954,,Moteb Al Harbi,Moteb bin Saad bin Salim Al Naqi,Al Harbi,Saudi Arabia,KSA,H,37,DEF,4.1
983,,Saud Abdulhamid,Saud bin Abdullah bin Salem,Abdulhamid,Saudi Arabia,KSA,H,37,DEF,4.1
1953,,Jehad Thikri,Jehad bin Abdullatif bin Ahmed,Thikri,Saudi Arabia,KSA,H,37,DEF,4
985,,Hassan Kadish,Hassan bin Kadish bin Yahya,Mahbub,Saudi Arabia,KSA,H,37,DEF,3.7
984,,Abdulelah Al Amri,Abdulelah bin Ali bin Awadh,Al Amri,Saudi Arabia,KSA,H,37,DEF,3.7
986,,Ali Majrashi,Ali bin Hassan bin Mohammed,Majrashi,Saudi Arabia,KSA,H,37,DEF,3.6
987,,Nawaf Bu Washl,Nawaf bin Meshari bin Mohammed,Bu Washl,Saudi Arabia,KSA,H,37,DEF,3.5
991,,Ali Lajami,Ali bin Mohammed bin Ali,Lajami,Saudi Arabia,KSA,H,37,DEF,3.5
992,,Feras Al Brikan,Feras bin Tariq bin Nasser,Al Brikan,Saudi Arabia,KSA,H,37,FWD,5.3
995,,Saleh Al Shehri,Saleh bin Khalid bin Mohammed,Al Shehri,Saudi Arabia,KSA,H,37,FWD,4.9
994,,Khalid Al Ghannam,Khalid bin Essa bin Mohammed,Al Ghannam,Saudi Arabia,KSA,H,37,FWD,4.9
993,,Abdullah Al Hamddan,Abdullah bin Abdulrahman bin Abdullah,Al Hamddan,Saudi Arabia,KSA,H,37,FWD,4.9
997,,Sultan Mandash,Sultan bin Ahmed bin Mohammed,Mandash,Saudi Arabia,KSA,H,37,FWD,4.5
999,,Nawaf Al Aqidi,Nawaf bin Dhahi bin Faisal Al Shuweiti,Al Aqidi,Saudi Arabia,KSA,H,37,GK,4
1000,,Ahmed Al Kassar,Ahmed bin Ali bin Hussein,Al Kassar,Saudi Arabia,KSA,H,37,GK,3.9
1001,,Mohammed Al Owais,Mohammed bin Khalil bin Ibrahim,Al Owais,Saudi Arabia,KSA,H,37,GK,3.5
1955,,Salem Al Dawsari,Salem bin Mohammed bin Shafi,Al Dawsari,Saudi Arabia,KSA,H,37,MID,7.2
982,,Aiman Yahya,Aiman bin Yahya bin Yahya,Salem Ahmed,Saudi Arabia,KSA,H,37,MID,5.6
1958,,Mohammed Abu Al Shamat,Mohammed bin Waheeb bin Saeed,Abu Al Shamat,Saudi Arabia,KSA,H,37,MID,5.5
1957,,Nasser Al Dawsari,Nasser bin Essa bin Shafi Al Shardan,Al Dawsari,Saudi Arabia,KSA,H,37,MID,5.2
980,,Abdullah Al Khaibari,Abdullah bin Mohammed bin Hamza Al Berri,Al Khaibari,Saudi Arabia,KSA,H,37,MID,5.1
978,,Mohamed Kanno,Mohamed bin Ibrahim bin Abdullah,Kanno,Saudi Arabia,KSA,H,37,MID,5.1
1956,,Alaa Al Hejji,Alaa bin Mohsen bin Ahmed,Al Hejji,Saudi Arabia,KSA,H,37,MID,5
977,,Ziyad Al Johani,Ziyad bin Mubarak bin Eid Al Marwani,Al Johani,Saudi Arabia,KSA,H,37,MID,4.9
972,,Musab Al Juwayr,Musab bin Fahad bin Zaid,Al Juwayr,Saudi Arabia,KSA,H,37,MID,4.1
1086,,Aymeric Laporte,Aymeric,Laporte,Spain,ESP,H,41,DEF,5.5
1085,,Pedro Porro,Pedro,Porro,Spain,ESP,H,41,DEF,5.5
1102,,Marcos Llorente,Marcos,Llorente,Spain,ESP,H,41,DEF,5.5
1088,,Marc Cucurella,Marc,Cucurella,Spain,ESP,H,41,DEF,5.1
1089,,Pau Cubarsí,Pau,Cubarsí,Spain,ESP,H,41,DEF,5
1087,,Alejandro Grimaldo,Alejandro,Grimaldo,Spain,ESP,H,41,DEF,4.9
1995,,Eric García,Eric,García,Spain,ESP,H,41,DEF,4.5
1996,,Marc Pubill,Marc,Pubill,Spain,ESP,H,41,DEF,4.2
1094,,Mikel Oyarzabal,Mikel,Oyarzabal,Spain,ESP,H,41,FWD,8.1
1093,,Ferran Torres,Ferran,Torres,Spain,ESP,H,41,FWD,7.8
1095,,Borja Iglesias,Borja,Iglesias,Spain,ESP,H,41,FWD,6.8
1097,,Víctor Muñoz,Víctor,Muñoz,Spain,ESP,H,41,FWD,4
1099,,Unai Simón,Unai,Simón,Spain,ESP,H,41,GK,5
1098,,David Raya,David,Raya,Spain,ESP,H,41,GK,5
1101,,Joan García,Joan,García,Spain,ESP,H,41,GK,4
1092,,Lamine Yamal,Lamine Yamal,Nasraoui Ebana,Spain,ESP,H,41,MID,10
1106,,Pedri,Pedro,González López,Spain,ESP,H,41,MID,8.1
2000,,Nico Williams,Nico,Williams,Spain,ESP,H,41,MID,7.8
1105,,Dani Olmo,Dani,Olmo,Spain,ESP,H,41,MID,7.7
1104,,Rodri,Rodrigo,Hernández Cascante,Spain,ESP,H,41,MID,7.5
1998,,Fabián Ruiz,Fabián,Ruiz,Spain,ESP,H,41,MID,6.8
1999,,Gavi,Pablo,Páez Gavira,Spain,ESP,H,41,MID,6.5
1997,,Mikel Merino,Mikel,Merino,Spain,ESP,H,41,MID,6.2
1084,,Martín Zubimendi,Martín,Zubimendi,Spain,ESP,H,41,MID,6.1
1082,,Álex Baena,Álex,Baena,Spain,ESP,H,41,MID,6
1081,,Yéremy Pino,Yéremy,Pino,Spain,ESP,H,41,MID,5.9
1226,,Ronald Araujo,Ronald,Araujo,Uruguay,URU,H,46,DEF,5
2063,,Joaquín Piquerez,Joaquín,Piquerez,Uruguay,URU,H,46,DEF,4.5
1227,,José María Giménez,José María,Giménez,Uruguay,URU,H,46,DEF,4.4
1228,,Matías Viña,Matías,Viña,Uruguay,URU,H,46,DEF,4.3
1229,,Mathías Olivera,Mathías,Olivera,Uruguay,URU,H,46,DEF,4.3
1230,,Guillermo Varela,Guillermo,Varela,Uruguay,URU,H,46,DEF,4.2
1231,,Sebastián Cáceres,Sebastián,Cáceres,Uruguay,URU,H,46,DEF,4.2
1232,,Santiago Bueno,Santiago,Bueno,Uruguay,URU,H,46,DEF,4.1
1236,,Darwin Núñez,Darwin,Núñez,Uruguay,URU,H,46,FWD,7.5
1238,,Brian Rodríguez,Brian,Rodríguez,Uruguay,URU,H,46,FWD,6.2
1237,,Federico Viñas,Federico,Viñas,Uruguay,URU,H,46,FWD,5.9
1239,,Rodrigo Aguirre,Rodrigo,Aguirre,Uruguay,URU,H,46,FWD,5.6
1241,,Agustín Canobbio,Agustín,Canobbio,Uruguay,URU,H,46,FWD,5.3
1244,,Sergio Rochet,Sergio,Rochet,Uruguay,URU,H,46,GK,4.1
1245,,Fernando Muslera,Fernando,Muslera,Uruguay,URU,H,46,GK,4.1
1246,,Santiago Mele,Santiago,Mele,Uruguay,URU,H,46,GK,3.5
1248,,Federico Valverde,Federico,Valverde,Uruguay,URU,H,46,MID,7.5
1247,,Giorgian de Arrascaeta,Giorgian,de Arrascaeta,Uruguay,URU,H,46,MID,6.5
1223,,Maxi Araújo,Maxi,Araújo,Uruguay,URU,H,46,MID,6.4
2064,,Rodrigo Bentancur,Rodrigo,Bentancur,Uruguay,URU,H,46,MID,6
2065,,Rodrigo Zalazar,Rodrigo,Zalazar,Uruguay,URU,H,46,MID,6
1224,,Manuel Ugarte,Manuel,Ugarte,Uruguay,URU,H,46,MID,5.9
1225,,Nicolás de la Cruz,Nicolás,de la Cruz,Uruguay,URU,H,46,MID,5.9
1222,,Facundo Pellistri,Facundo,Pellistri,Uruguay,URU,H,46,MID,5.2
1219,,Emiliano Martínez,Emiliano,Martínez,Uruguay,URU,H,46,MID,4.7
1218,,Juan Manuel Sanabria,Juan Manuel,Sanabria,Uruguay,URU,H,46,MID,4.5
1430,,Jules Koundé,Jules,Koundé,France,FRA,I,19,DEF,5.4
1429,,William Saliba,William,Saliba,France,FRA,I,19,DEF,5.3
494,,Dayot Upamecano,Dayot,Upamecano,France,FRA,I,19,DEF,5.3
496,,Lucas Hernández,Lucas,Hernández,France,FRA,I,19,DEF,5.2
499,,Malo Gusto,Malo,Gusto,France,FRA,I,19,DEF,5.1
498,,Lucas Digne,Lucas,Digne,France,FRA,I,19,DEF,5
492,,Theo Hernández,Theo,Hernández,France,FRA,I,19,DEF,5
495,,Ibrahima Konaté,Ibrahima,Konaté,France,FRA,I,19,DEF,4.9
493,,Maxence Lacroix,Maxence,Lacroix,France,FRA,I,19,DEF,4.5
500,,Kylian Mbappé,Kylian,Mbappé,France,FRA,I,19,FWD,10.5
502,,Marcus Thuram,Marcus,Thuram,France,FRA,I,19,FWD,7.5
1432,,Jean-Philippe Mateta,Jean-Philippe,Mateta,France,FRA,I,19,FWD,6.5
506,,Mike Maignan,Mike,Maignan,France,FRA,I,19,GK,5
508,,Brice Samba,Brice,Samba,France,FRA,I,19,GK,4.5
1428,,Robin Risser,Robin,Risser,France,FRA,I,19,GK,3.5
501,,Ousmane Dembélé,Ousmane,Dembélé,France,FRA,I,19,MID,10
517,,Michael Olise,Michael,Olise,France,FRA,I,19,MID,9.5
516,,Rayan Cherki,Rayan,Cherki,France,FRA,I,19,MID,8
1431,,Bradley Barcola,Bradley,Barcola,France,FRA,I,19,MID,8
505,,Désiré Doué,Désiré,Doué,France,FRA,I,19,MID,7.5
515,,Aurélien Tchouaméni,Aurélien,Tchouaméni,France,FRA,I,19,MID,6.5
514,,Maghnes Akliouche,Maghnes,Akliouche,France,FRA,I,19,MID,6.4
510,,Adrien Rabiot,Adrien,Rabiot,France,FRA,I,19,MID,6.4
512,,Manu Koné,Manu,Koné,France,FRA,I,19,MID,6.1
511,,Warren Zaïre-Emery,Warren,Zaïre-Emery,France,FRA,I,19,MID,6.1
509,,N'Golo Kanté,N'Golo,Kanté,France,FRA,I,19,MID,5.1
637,,Merchas Doski,Merchas Ghazi Salih,Doski,Iraq,IRQ,I,24,DEF,3.8
638,,Frans Putros,Frans Dhia Jirjis,Haddad,Iraq,IRQ,I,24,DEF,3.7
639,,Rebin Sulaka,Rebin Ghareeb Sulaka,Adhamat,Iraq,IRQ,I,24,DEF,3.7
642,,Zaid Tahseen,Zaid Tahseen Abd Zaid,Hantoosh,Iraq,IRQ,I,24,DEF,3.6
1565,,Ahmed Yahya,Ahmed Yahya Mahmood,Al Hajjaj,Iraq,IRQ,I,24,DEF,3.6
1564,,Mustafa Saadoon,Mustafa Saadoon Abbood,Al Korji,Iraq,IRQ,I,24,DEF,3.6
641,,Hussein Ali,Hussein Haydar,Ali,Iraq,IRQ,I,24,DEF,3.6
643,,Munaf Younus,Munaf Younus Hashim,Al Tekreeti,Iraq,IRQ,I,24,DEF,3.5
644,,Akam Hashim,Akam Hashim,Rahman,Iraq,IRQ,I,24,DEF,3.5
646,,Aymen Hussein,Aymen Hussein Ghadhban,Al Mafraje,Iraq,IRQ,I,24,FWD,5.3
648,,Ali Jasim,Ali Jasim Elaibi,Al Tameemi,Iraq,IRQ,I,24,FWD,4.9
